"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"2391",719431,783438,"Entire home/apt",NA,"West of Twin Peaks",178,5,2,1,79,NA,37.74028,-122.46885,"2017-04-08 18:29:15.926800"
"2392",1995487,3485395,"Private room",NA,"Mission",340,5,3,2,349,NA,37.759935,-122.421377,"2017-04-08 18:29:12.252642"
"2393",516836,2544752,"Private room",NA,"Potrero Hill",220,5,2,1,145,NA,37.759334,-122.403672,"2017-04-08 18:26:22.202891"
"2394",63405,142882,"Entire home/apt",NA,"Mission",138,4.5,2,1,115,NA,37.753996,-122.417706,"2017-04-08 18:29:51.254815"
"2395",867530,4422469,"Entire home/apt",NA,"Bernal Heights",147,4.5,3,1,120,NA,37.738222,-122.422334,"2017-04-08 18:29:51.250986"
"2396",3649988,18452845,"Entire home/apt",NA,"Crocker Amazon",123,5,4,2,105,NA,37.71299,-122.441326,"2017-04-08 18:29:51.227384"
"2397",1487849,1590094,"Entire home/apt",NA,"Bernal Heights",160,4.5,5,1,120,NA,37.746691,-122.40586,"2017-04-08 18:29:50.127440"
"2398",3718865,2348306,"Entire home/apt",NA,"Excelsior",131,5,3,1,120,NA,37.71954,-122.426839,"2017-04-08 18:29:48.960904"
"2400",794626,4186663,"Entire home/apt",NA,"Excelsior",114,4.5,6,1,120,NA,37.72924,-122.42653,"2017-04-08 18:29:47.748016"
"2401",1356240,555223,"Entire home/apt",NA,"Mission",131,4.5,3,1,120,NA,37.752068,-122.412342,"2017-04-08 18:29:44.002135"
"2402",2048834,10501924,"Entire home/apt",NA,"Western Addition",113,4.5,2,1,110,NA,37.77803,-122.440168,"2017-04-08 18:29:43.249189"
"2403",6006768,26870698,"Entire home/apt",NA,"Presidio Heights",131,5,2,1,119,NA,37.789959,-122.449814,"2017-04-08 18:29:41.738229"
"2404",9284412,47261559,"Entire home/apt",NA,"Excelsior",166,5,3,1,115,NA,37.728411,-122.41163,"2017-04-08 18:29:41.004507"
"2405",4380289,19206511,"Private room",NA,"Ocean View",127,4,2,1,45,NA,37.712484,-122.458319,"2017-04-08 18:10:01.444632"
"2406",109883,566147,"Private room",NA,"West of Twin Peaks",242,4.5,4,1,125,NA,37.733274,-122.464346,"2017-04-08 18:05:21.064546"
"2407",470686,2335495,"Private room",NA,"Mission",178,5,2,1,125,NA,37.767306,-122.42542,"2017-04-08 18:05:00.770627"
"2408",2771966,183568,"Private room",NA,"South of Market",108,5,2,1,128,NA,37.773136,-122.410397,"2017-04-08 18:04:34.979371"
"2409",7348398,38498758,"Private room",NA,"Castro/Upper Market",102,5,2,1,125,NA,37.756979,-122.439505,"2017-04-08 18:04:32.337239"
"2410",3811916,19595581,"Private room",NA,"Castro/Upper Market",131,5,2,1,130,NA,37.756556,-122.434358,"2017-04-08 18:04:25.897369"
"2411",8030646,7231087,"Private room",NA,"Mission",103,5,2,1,135,NA,37.750317,-122.416677,"2017-04-08 18:04:24.567774"
"2412",795254,4189517,"Private room",NA,"Western Addition",113,5,3,1,125,NA,37.770311,-122.432421,"2017-04-08 18:04:20.680635"
"2413",1205031,6582569,"Private room",NA,"South of Market",108,5,1,1,122,NA,37.776214,-122.39703,"2017-04-08 18:04:16.442667"
"2414",59702,287136,"Private room",NA,"Bernal Heights",163,5,2,1,125,NA,37.742085,-122.414088,"2017-04-08 18:04:12.370964"
"2415",1191586,3608449,"Private room",NA,"Bernal Heights",107,5,3,1,129,NA,37.742443,-122.410019,"2017-04-08 18:04:11.684829"
"2416",6742626,17931892,"Private room",NA,"Nob Hill",105,5,2,1,139,NA,37.792786,-122.418253,"2017-04-08 18:04:10.279931"
"2417",7949624,41921646,"Private room",NA,"Potrero Hill",127,4.5,2,1,125,NA,37.755256,-122.398267,"2017-04-08 18:04:04.290003"
"2418",1332343,465520,"Private room",NA,"Haight Ashbury",171,5,2,1,132,NA,37.769695,-122.436194,"2017-04-08 18:04:03.363958"
"2419",114401,580606,"Private room",NA,"Castro/Upper Market",290,5,1,1,125,NA,37.761016,-122.430054,"2017-04-08 18:04:03.356607"
"2420",8352275,11512680,"Private room",NA,"Outer Richmond",127,5,2,1,129,NA,37.778977,-122.506749,"2017-04-08 18:03:59.677499"
"2421",3836052,19757214,"Private room",NA,"Bernal Heights",137,5,3,1,135,NA,37.739203,-122.416916,"2017-04-08 18:03:59.674777"
"2422",9097223,25359761,"Private room",NA,"Castro/Upper Market",108,5,2,1,134,NA,37.764829,-122.443533,"2017-04-08 18:03:59.672222"
"2423",2396847,10895766,"Private room",NA,"Outer Richmond",177,5,3,0,125,NA,37.779151,-122.478573,"2017-04-08 18:03:59.663447"
"2424",4387067,22338989,"Private room",NA,"Pacific Heights",263,5,2,1,129,NA,37.789807,-122.434112,"2017-04-08 18:03:54.591592"
"2425",11305038,1753794,"Entire home/apt",NA,"Castro/Upper Market",115,5,2,0,75,NA,37.764788,-122.436454,"2017-04-08 18:29:16.796976"
"2426",5013816,22338989,"Private room",NA,"Pacific Heights",235,5,2,1,129,NA,37.789101,-122.434597,"2017-04-08 18:03:52.112433"
"2427",2134475,10891326,"Private room",NA,"Marina",217,5,2,1,140,NA,37.799074,-122.445845,"2017-04-08 18:03:51.046634"
"2428",8101297,4624840,"Private room",NA,"Marina",122,5,2,1,139,NA,37.801935,-122.440167,"2017-04-08 18:03:49.971357"
"2429",7989636,5471226,"Private room",NA,"Nob Hill",166,5,2,1,130,NA,37.796166,-122.41236,"2017-04-08 18:03:49.943542"
"2430",3309928,16688525,"Private room",NA,"Presidio Heights",111,5,2,1,129,NA,37.783035,-122.453799,"2017-04-08 18:03:47.388315"
"2431",3586296,16688525,"Private room",NA,"Inner Richmond",103,5,2,1,139,NA,37.779042,-122.453417,"2017-04-08 18:03:46.240395"
"2432",25662,106005,"Private room",NA,"Potrero Hill",240,5,3,0,125,NA,37.762095,-122.39544,"2017-04-08 18:03:41.514091"
"2433",964751,674976,"Private room",NA,"Inner Richmond",161,5,3,1,140,NA,37.778418,-122.457957,"2017-04-08 18:03:39.902913"
"2434",136598,657173,"Private room",NA,"Western Addition",290,5,2,1,125,NA,37.775203,-122.427527,"2017-04-08 18:03:39.885704"
"2435",728585,3780377,"Private room",NA,"Noe Valley",153,5,2,1,139,NA,37.749354,-122.435318,"2017-04-08 18:03:39.875304"
"2436",379349,1901233,"Private room",NA,"Haight Ashbury",142,4.5,2,1,125,NA,37.766481,-122.44542,"2017-04-08 18:03:36.919032"
"2437",41172,53314,"Private room",NA,"Bernal Heights",158,5,2,1,129,NA,37.740827,-122.41763,"2017-04-08 18:03:35.799045"
"2438",3667551,14232249,"Private room",NA,"Mission",125,4.5,3,1,129,NA,37.762555,-122.421681,"2017-04-08 18:03:31.824582"
"2439",2066085,29896,"Private room",NA,"Castro/Upper Market",117,5,2,1,125,NA,37.767688,-122.43866,"2017-04-08 18:03:31.821984"
"2440",598271,2544752,"Private room",NA,"Potrero Hill",187,5,2,1,132,NA,37.759425,-122.403976,"2017-04-08 18:03:30.090071"
"2441",5838639,28163432,"Private room",NA,"Castro/Upper Market",138,5,1,1,125,NA,37.765071,-122.434642,"2017-04-08 18:03:30.071373"
"2442",5606842,28163432,"Private room",NA,"Castro/Upper Market",121,5,2,1,128,NA,37.763398,-122.43442,"2017-04-08 18:03:28.393270"
"2443",2782602,14232249,"Private room",NA,"Mission",246,4.5,3,1,129,NA,37.761031,-122.423131,"2017-04-08 18:03:28.385140"
"2444",256148,1239523,"Private room",NA,"Castro/Upper Market",404,5,2,1,129,NA,37.761883,-122.442153,"2017-04-08 18:03:26.691089"
"2445",4092288,20823489,"Private room",NA,"Potrero Hill",130,5,2,1,128,NA,37.757797,-122.398407,"2017-04-08 18:03:26.663098"
"2446",5338610,2067111,"Private room",NA,"Pacific Heights",164,5,2,1,129,NA,37.795029,-122.433636,"2017-04-08 18:03:26.656840"
"2447",4439461,22338989,"Private room",NA,"Pacific Heights",248,5,2,1,129,NA,37.789738,-122.434392,"2017-04-08 18:03:26.653442"
"2448",7949668,41921646,"Private room",NA,"Potrero Hill",115,5,2,1,129,NA,37.755115,-122.400412,"2017-04-08 18:03:25.041319"
"2449",3271517,16388308,"Private room",NA,"Western Addition",146,5,2,1,125,NA,37.770805,-122.430178,"2017-04-08 18:03:25.030646"
"2450",4093967,21235826,"Private room",NA,"Bernal Heights",104,5,3,1,129,NA,37.744368,-122.409035,"2017-04-08 18:03:25.022905"
"2451",334886,1700823,"Private room",NA,"Marina",106,5,2,1,125,NA,37.804325,-122.446014,"2017-04-08 18:03:23.831791"
"2452",2123469,10829039,"Private room",NA,"Inner Richmond",117,5,2,1,135,NA,37.773728,-122.463129,"2017-04-08 18:03:23.078769"
"2453",351881,1781821,"Private room",NA,"Castro/Upper Market",246,5,2,1,129,NA,37.761742,-122.443388,"2017-04-08 18:03:23.072495"
"2454",8167459,42713588,"Private room",NA,"Outer Richmond",110,5,3,1,125,NA,37.77812,-122.502621,"2017-04-08 18:03:23.055309"
"2455",551851,2711732,"Private room",NA,"Castro/Upper Market",114,5,2,1,155,NA,37.767329,-122.437336,"2017-04-08 18:06:52.360292"
"2456",271505,1227106,"Private room",NA,"Castro/Upper Market",154,5,2,1,160,NA,37.766388,-122.429257,"2017-04-08 18:06:52.357069"
"2457",63247,290120,"Private room",NA,"Mission",218,4.5,2,1,149,NA,37.749258,-122.413975,"2017-04-08 18:06:52.343964"
"2458",24463,99128,"Private room",NA,"Potrero Hill",200,5,2,1,146,NA,37.756446,-122.399102,"2017-04-08 18:06:50.972198"
"2459",2984463,15221926,"Private room",NA,"Bernal Heights",129,5,2,1,145,NA,37.747531,-122.42129,"2017-04-08 18:06:49.282120"
"2460",1471683,7879719,"Private room",NA,"Western Addition",241,5,3,2,150,NA,37.770417,-122.428557,"2017-04-08 18:06:42.889621"
"2461",551865,2711732,"Private room",NA,"Castro/Upper Market",152,5,2,1,145,NA,37.767227,-122.437682,"2017-04-08 18:06:41.238720"
"2462",2471457,5986346,"Private room",NA,"Castro/Upper Market",191,5,2,1,156,NA,37.762227,-122.432808,"2017-04-08 18:06:38.533848"
"2463",1623609,8633891,"Private room",NA,"Mission",132,5,2,1,155,NA,37.759423,-122.407542,"2017-04-08 18:06:38.517530"
"2464",1333047,7231087,"Private room",NA,"Mission",137,5,3,1,150,NA,37.749935,-122.414521,"2017-04-08 18:06:37.210224"
"2465",2876562,997788,"Private room",NA,"Noe Valley",205,5,5,1,175,NA,37.754698,-122.436576,"2017-04-08 18:06:34.978540"
"2466",3283447,1118993,"Private room",NA,"Western Addition",144,5,2,1,155,NA,37.772831,-122.429882,"2017-04-08 18:06:34.966941"
"2467",371595,165574,"Private room",NA,"Presidio Heights",162,5,2,1,120,NA,37.781443,-122.456349,"2017-04-08 18:00:34.752927"
"2468",2042095,3198527,"Private room",NA,"Outer Mission",137,5,3,1,119,NA,37.732853,-122.442349,"2017-04-08 18:00:06.349728"
"2469",676228,2645901,"Private room",NA,"West of Twin Peaks",259,4.5,4,1,110,NA,37.728587,-122.454518,"2017-04-08 18:00:03.835459"
"2470",283081,1474705,"Private room",NA,"Castro/Upper Market",115,4.5,2,1,110,NA,37.756004,-122.438728,"2017-04-08 17:59:09.067814"
"2471",212297,681462,"Private room",NA,"Mission",114,4.5,2,1,120,NA,37.767458,-122.423236,"2017-04-08 17:58:36.560755"
"2472",1203172,6572139,"Private room",NA,"Bernal Heights",126,5,3,1,120,NA,37.7432,-122.409359,"2017-04-08 17:58:12.505806"
"2473",5070054,17042045,"Private room",NA,"Downtown/Civic Center",105,4.5,2,1,110,NA,37.785584,-122.409409,"2017-04-08 17:57:41.178981"
"2474",2182851,10135,"Private room",NA,"Mission",194,4.5,2,1,105,NA,37.765212,-122.416529,"2017-04-08 17:57:28.025547"
"2475",1072791,791253,"Private room",NA,"Inner Richmond",197,5,2,1,105,NA,37.77745,-122.453205,"2017-04-08 17:57:24.640122"
"2476",5852204,30387746,"Private room",NA,"Inner Sunset",174,4.5,2,1,105,NA,37.76055,-122.471788,"2017-04-08 17:57:19.570647"
"2477",1989997,9490868,"Private room",NA,"Haight Ashbury",184,5,1,1,102,NA,37.772721,-122.43973,"2017-04-08 17:57:16.221183"
"2478",541588,455456,"Private room",NA,"Noe Valley",163,5,2,1,115,NA,37.74912,-122.434815,"2017-04-08 17:57:07.795207"
"2479",2112118,602079,"Private room",NA,"Inner Richmond",160,5,3,1,119,NA,37.780864,-122.459974,"2017-04-08 17:57:07.791082"
"2480",1612702,8585109,"Private room",NA,"Noe Valley",143,5,2,1,112,NA,37.747642,-122.441689,"2017-04-08 17:57:06.310567"
"2481",708731,3645596,"Private room",NA,"Western Addition",150,4.5,2,1,120,NA,37.782212,-122.437079,"2017-04-08 17:57:05.063550"
"2482",3742189,3682068,"Private room",NA,"Castro/Upper Market",114,4.5,2,1,120,NA,37.765344,-122.427985,"2017-04-08 17:56:59.775421"
"2483",3946571,20452861,"Private room",NA,"Mission",174,5,2,1,115,NA,37.758197,-122.41983,"2017-04-08 17:56:58.675661"
"2484",3378124,17042045,"Private room",NA,"Downtown/Civic Center",105,4.5,2,1,110,NA,37.785901,-122.409639,"2017-04-08 17:56:56.247102"
"2485",3218306,140461,"Private room",NA,"Castro/Upper Market",114,5,2,1,119,NA,37.759024,-122.444089,"2017-04-08 17:56:51.790422"
"2486",176092,841810,"Private room",NA,"Mission",235,5,2,1,117,NA,37.752717,-122.40934,"2017-04-08 17:56:49.900963"
"2487",1992217,10271221,"Private room",NA,"Noe Valley",199,5,2,1,180,NA,37.75619,-122.428809,"2017-04-08 18:07:32.111001"
"2488",3744863,17123673,"Private room",NA,"Noe Valley",121,5,5,1,149,NA,37.754404,-122.430061,"2017-04-08 18:07:26.466815"
"2489",3124541,694440,"Private room",NA,"Castro/Upper Market",127,5,2,1,149,NA,37.762718,-122.443539,"2017-04-08 18:07:23.040042"
"2490",7178670,6891075,"Private room",NA,"Haight Ashbury",125,5,6,1,159,NA,37.775607,-122.440901,"2017-04-08 18:07:13.362304"
"2491",1511076,2403646,"Private room",NA,"Mission",204,5,2,1,145,NA,37.763465,-122.425003,"2017-04-08 18:07:13.343675"
"2492",9669444,49968577,"Private room",NA,"South of Market",107,5,2,1,179,NA,37.78113,-122.408124,"2017-04-08 18:07:12.531776"
"2493",2315086,11804983,"Private room",NA,"Western Addition",157,5,3,1,145,NA,37.786286,-122.445696,"2017-04-08 18:07:12.529502"
"2494",3290739,930744,"Private room",NA,"Marina",167,5,2,1,149,NA,37.798592,-122.436238,"2017-04-08 18:07:06.789947"
"2495",1931763,9999808,"Private room",NA,"Mission",117,4.5,6,1,150,NA,37.761182,-122.419111,"2017-04-08 18:06:58.844902"
"2496",51073,234859,"Private room",NA,"South of Market",127,5,2,1,140,NA,37.771163,-122.421995,"2017-04-08 18:03:38.255582"
"2497",2188976,10135,"Private room",NA,"Mission",168,4.5,2,1,101,NA,37.764565,-122.413832,"2017-04-08 17:56:37.032448"
"2498",3612236,17042045,"Private room",NA,"Downtown/Civic Center",112,4.5,2,1,110,NA,37.786166,-122.408425,"2017-04-08 17:56:34.090606"
"2499",1699390,8973745,"Private room",NA,"Mission",129,4.5,2,1,115,NA,37.75154,-122.420379,"2017-04-08 17:56:32.139053"
"2500",4833101,4271298,"Private room",NA,"Western Addition",101,5,1,1,115,NA,37.776675,-122.429621,"2017-04-08 17:56:30.642127"
"2501",1183521,5929123,"Private room",NA,"Outer Richmond",167,5,2,1,100,NA,37.776575,-122.478823,"2017-04-08 17:47:18.577958"
"2502",2007569,9788835,"Private room",NA,"Inner Sunset",182,5,2,1,100,NA,37.755158,-122.461169,"2017-04-08 17:45:18.073227"
"2503",300589,1537727,"Private room",NA,"Parkside",210,5,2,1,89,NA,37.744338,-122.472661,"2017-04-08 17:45:17.227627"
"2504",2016198,3639179,"Private room",NA,"Outer Sunset",139,4.5,2,1,86,NA,37.745753,-122.500323,"2017-04-08 17:45:07.221027"
"2505",714955,3682221,"Private room",NA,"Bayview",118,4.5,2,1,89,NA,37.735395,-122.385527,"2017-04-08 17:44:45.289434"
"2506",334339,879042,"Private room",NA,"Castro/Upper Market",107,5,1,1,99,NA,37.762951,-122.442592,"2017-04-08 17:44:15.916480"
"2507",431974,455456,"Private room",NA,"Noe Valley",162,4.5,2,1,85,NA,37.746699,-122.436581,"2017-04-08 17:43:52.083632"
"2508",1857709,1726785,"Private room",NA,"Russian Hill",129,5,2,1,195,NA,37.80355,-122.41874,"2017-04-08 18:09:23.833805"
"2510",8739,7149,"Private room",NA,"Mission",462,5,3,1,149,NA,37.759189,-122.422367,"2017-04-08 18:08:53.990813"
"2511",2160504,8353050,"Private room",NA,"Outer Mission",138,5,3,1,90,NA,37.726846,-122.43873,"2017-04-08 17:43:44.495898"
"2512",1206261,4677165,"Private room",NA,"Haight Ashbury",105,4.5,2,1,99,NA,37.771069,-122.448744,"2017-04-08 17:43:30.301974"
"2513",644948,3228078,"Private room",NA,"Noe Valley",126,5,1,1,100,NA,37.753106,-122.426732,"2017-04-08 17:43:28.192704"
"2514",2508480,8961836,"Private room",NA,"Potrero Hill",155,5,2,1,99,NA,37.756371,-122.400461,"2017-04-08 17:43:07.659236"
"2515",7329639,37842000,"Private room",NA,"Western Addition",115,4.5,2,1,89,NA,37.786038,-122.438865,"2017-04-08 17:41:20.077313"
"2516",1203526,4677165,"Private room",NA,"Haight Ashbury",120,4.5,2,1,99,NA,37.771391,-122.447295,"2017-04-08 17:41:06.006613"
"2517",23611,18732,"Private room",NA,"Bernal Heights",185,5,2,1,95,NA,37.745563,-122.412068,"2017-04-08 17:41:04.433600"
"2518",10689539,41512875,"Private room",NA,"Western Addition",106,5,3,1,100,NA,37.782587,-122.441092,"2017-04-08 17:40:54.418052"
"2519",4485844,23219722,"Private room",NA,"Mission",107,5,1,1,84,NA,37.753392,-122.413698,"2017-04-08 17:40:54.396571"
"2520",4227441,8812791,"Private room",NA,"Haight Ashbury",113,4.5,2,1,99,NA,37.765669,-122.452784,"2017-04-08 17:40:50.295079"
"2521",1336998,7250508,"Private room",NA,"Western Addition",226,5,2,1,90,NA,37.777787,-122.437754,"2017-04-08 17:40:45.765297"
"2522",849858,4436937,"Private room",NA,"Bernal Heights",113,5,2,1,90,NA,37.737739,-122.41622,"2017-04-08 17:40:43.513040"
"2523",4184406,742560,"Private room",NA,"Castro/Upper Market",103,5,2,1,100,NA,37.768248,-122.428612,"2017-04-08 17:40:42.633243"
"2524",18904,72464,"Private room",NA,"Western Addition",252,5,2,1,115,NA,37.772522,-122.432156,"2017-04-08 17:56:28.961788"
"2525",10469182,34963239,"Private room",NA,"Outer Richmond",114,5,2,1,120,NA,37.781128,-122.501095,"2017-04-08 17:56:25.794949"
"2526",212783,1032643,"Private room",NA,"Haight Ashbury",230,4.5,4,1,108,NA,37.771079,-122.449418,"2017-04-08 17:56:25.774034"
"2527",1392204,7526456,"Private room",NA,"West of Twin Peaks",121,5,3,2,107,NA,37.733508,-122.460566,"2017-04-08 17:56:25.767468"
"2528",6629798,1483039,"Private room",NA,"Excelsior",147,5,2,1,120,NA,37.728364,-122.41643,"2017-04-08 17:56:24.222521"
"2529",209514,1032643,"Private room",NA,"Haight Ashbury",235,4.5,2,1,102,NA,37.771184,-122.449626,"2017-04-08 17:56:24.199000"
"2530",774323,4085271,"Private room",NA,"Mission",243,5,2,1,120,NA,37.760221,-122.425508,"2017-04-08 17:56:22.860568"
"2531",1117756,6135190,"Private room",NA,"Mission",295,5,2,1,113,NA,37.750521,-122.407357,"2017-04-08 17:56:21.972560"
"2532",748256,516404,"Private room",NA,"Mission",384,5,2,1,110,NA,37.754954,-122.416831,"2017-04-08 17:56:21.967655"
"2533",38607,165574,"Private room",NA,"Presidio Heights",168,5,2,1,119,NA,37.781975,-122.458092,"2017-04-08 17:56:21.964255"
"2534",1144121,2466078,"Private room",NA,"Castro/Upper Market",117,5,2,1,120,NA,37.766449,-122.427851,"2017-04-08 17:56:21.950053"
"2535",59381,285168,"Private room",NA,"Russian Hill",131,5,4,1,109,NA,37.803101,-122.415958,"2017-04-08 17:56:20.552535"
"2536",3486460,6884446,"Private room",NA,"Potrero Hill",157,5,2,1,115,NA,37.757269,-122.398177,"2017-04-08 17:56:20.522644"
"2537",25463,72464,"Private room",NA,"Western Addition",293,5,2,1,115,NA,37.777289,-122.434211,"2017-04-08 17:56:19.689956"
"2538",7026287,36833202,"Private room",NA,"Noe Valley",109,5,2,1,119,NA,37.749628,-122.429949,"2017-04-08 17:56:17.191659"
"2539",283977,1474705,"Private room",NA,"Noe Valley",122,5,2,1,110,NA,37.755968,-122.436477,"2017-04-08 17:56:17.182066"
"2540",1421937,7526456,"Private room",NA,"West of Twin Peaks",103,5,2,1,117,NA,37.733102,-122.460636,"2017-04-08 17:56:16.070614"
"2541",1043282,5381076,"Private room",NA,"Castro/Upper Market",282,5,2,1,103,NA,37.758553,-122.445299,"2017-04-08 17:56:14.483486"
"2542",87640,479857,"Private room",NA,"Noe Valley",253,5,2,1,115,NA,37.745496,-122.428984,"2017-04-08 17:56:13.620740"
"2543",437385,2172763,"Private room",NA,"Outer Richmond",134,5,2,1,108,NA,37.778837,-122.505347,"2017-04-08 17:56:13.612007"
"2544",7437925,4435448,"Private room",NA,"Western Addition",107,5,2,1,110,NA,37.771154,-122.436791,"2017-04-08 17:56:13.598981"
"2545",9051149,47224934,"Private room",NA,"Castro/Upper Market",180,5,2,1,109,NA,37.766746,-122.440216,"2017-04-08 17:56:13.596851"
"2546",1692470,8940441,"Private room",NA,"Mission",248,5,2,0,108,NA,37.76011,-122.423633,"2017-04-08 17:56:13.587037"
"2547",3416013,6884446,"Private room",NA,"Potrero Hill",132,5,2,1,115,NA,37.750913,-122.396287,"2017-04-08 17:56:13.583896"
"2548",3404981,17171961,"Private room",NA,"Excelsior",129,4.5,4,1,90,NA,37.722461,-122.434374,"2017-04-08 17:40:39.349252"
"2549",882424,238982,"Private room",NA,"South of Market",227,5,2,1,90,NA,37.777889,-122.410672,"2017-04-08 17:40:39.345438"
"2550",1827653,8513389,"Private room",NA,"Western Addition",125,5,2,1,90,NA,37.77794,-122.445116,"2017-04-08 17:40:38.484981"
"2551",8187584,41368046,"Private room",NA,"Noe Valley",104,4.5,3,0,100,NA,37.748437,-122.428197,"2017-04-08 17:40:37.270471"
"2552",12026856,48905746,"Private room",NA,"Noe Valley",110,4.5,2,1,85,NA,37.745388,-122.43046,"2017-04-08 17:40:37.259666"
"2553",2956406,15089647,"Private room",NA,"Outer Sunset",259,5,2,1,99,NA,37.757936,-122.489536,"2017-04-08 17:40:37.244911"
"2554",2677288,11233014,"Private room",NA,"Castro/Upper Market",179,5,2,1,99,NA,37.761609,-122.4324,"2017-04-08 17:40:36.320445"
"2555",8028929,24534364,"Private room",NA,"Western Addition",109,4.5,2,1,90,NA,37.771712,-122.434461,"2017-04-08 17:40:36.299940"
"2556",2198399,10135,"Private room",NA,"Mission",179,4.5,2,1,99,NA,37.765146,-122.416076,"2017-04-08 17:40:36.297281"
"2557",10839800,21549940,"Private room",NA,"Inner Sunset",104,4.5,2,1,85,NA,37.763045,-122.464497,"2017-04-08 17:40:34.373274"
"2558",199480,974441,"Private room",NA,"Bernal Heights",106,5,2,1,90,NA,37.745567,-122.411873,"2017-04-08 17:40:34.367501"
"2559",1292198,7025807,"Private room",NA,"Castro/Upper Market",133,4.5,2,1,89,NA,37.766952,-122.436617,"2017-04-08 17:40:34.364637"
"2560",225933,1177567,"Private room",NA,"Castro/Upper Market",137,5,2,1,90,NA,37.768403,-122.430861,"2017-04-08 17:40:32.709561"
"2561",654279,3289160,"Private room",NA,"Bayview",193,5,2,1,85,NA,37.74514,-122.404587,"2017-04-08 17:40:32.707347"
